refuge,site,SET,azi,pin,pin_length_mm,date,pinvalue_mm,navd88_arm_mm,navd88_pinvalue_mm,date_numeric
Anahuac,Alice Jackson White,SET 1,83,8,916,2016-10-06,398,675.7,157.7,2.34
Anahuac,Alice Jackson White,SET 1,83,8,916,2018-04-02,387,675.7,146.7,3.83
Anahuac,Alice Jackson White,SET 1,83,8,916,2018-12-06,358,675.7,117.7,4.51
Anahuac,Alice Jackson White,SET 1,83,8,916,2019-04-12,392,675.7,151.7,4.86
Anahuac,Alice Jackson White,SET 1,83,8,916,2019-11-19,402,675.7,161.7,5.46
Anahuac,Alice Jackson White,SET 1,183,8,916,2014-06-03,412,675.7,171.7,0.00
Anahuac,Alice Jackson White,SET 1,183,8,916,2014-12-09,398,675.7,157.7,0.52
Anahuac,Alice Jackson White,SET 1,183,8,916,2015-04-20,418,675.7,177.7,0.88
Anahuac,Alice Jackson White,SET 1,183,8,916,2015-08-28,418,675.7,177.7,1.23
Anahuac,Alice Jackson White,SET 1,183,8,916,2016-04-08,409,675.7,168.7,1.85
Anahuac,Alice Jackson White,SET 1,183,8,916,2016-10-06,403,675.7,162.7,2.34
Anahuac,Alice Jackson White,SET 1,183,8,916,2018-04-02,411,675.7,170.7,3.83
Anahuac,Alice Jackson White,SET 1,183,8,916,2018-12-06,410,675.7,169.7,4.51
Anahuac,Alice Jackson White,SET 1,183,8,916,2019-04-12,401,675.7,160.7,4.86
Anahuac,Alice Jackson White,SET 1,183,8,916,2019-11-19,403,675.7,162.7,5.46
Anahuac,Alice Jackson White,SET 1,270,8,915,2014-06-03,414,675.7,174.7,0.00
Anahuac,Alice Jackson White,SET 1,270,8,915,2014-12-09,419,675.7,179.7,0.52
Anahuac,Alice Jackson White,SET 1,270,8,915,2015-04-20,413,675.7,173.7,0.88
Anahuac,Alice Jackson White,SET 1,270,8,915,2015-08-28,413,675.7,173.7,1.23
Anahuac,Alice Jackson White,SET 1,270,8,915,2016-04-08,408,675.7,168.7,1.85
Anahuac,Alice Jackson White,SET 1,270,8,915,2016-10-06,404,675.7,164.7,2.34
Anahuac,Alice Jackson White,SET 1,270,8,915,2018-04-02,402,675.7,162.7,3.83
Anahuac,Alice Jackson White,SET 1,270,8,915,2018-12-06,397,675.7,157.7,4.51
Anahuac,Alice Jackson White,SET 1,270,8,915,2019-04-12,391,675.7,151.7,4.86
Anahuac,Alice Jackson White,SET 1,270,8,915,2019-11-19,407,675.7,167.7,5.46
Anahuac,Alice Jackson White,SET 1,1,9,915,2014-06-03,413,675.7,173.7,0.00
Anahuac,Alice Jackson White,SET 1,1,9,915,2014-12-09,412,675.7,172.7,0.52
Anahuac,Alice Jackson White,SET 1,1,9,915,2015-04-20,409,675.7,169.7,0.88
Anahuac,Alice Jackson White,SET 1,1,9,915,2015-08-28,372,675.7,132.7,1.23
Anahuac,Alice Jackson White,SET 1,1,9,915,2016-04-08,395,675.7,155.7,1.85
Anahuac,Alice Jackson White,SET 1,1,9,915,2016-10-06,394,675.7,154.7,2.34
Anahuac,Alice Jackson White,SET 1,1,9,915,2018-04-02,375,675.7,135.7,3.83
Anahuac,Alice Jackson White,SET 1,1,9,915,2018-12-06,404,675.7,164.7,4.51
Anahuac,Alice Jackson White,SET 1,1,9,915,2019-04-12,409,675.7,169.7,4.86
Anahuac,Alice Jackson White,SET 1,1,9,915,2019-11-19,405,675.7,165.7,5.46
Anahuac,Alice Jackson White,SET 1,83,9,916,2014-06-03,431,675.7,190.7,0.00
Anahuac,Alice Jackson White,SET 1,83,9,916,2014-12-09,400,675.7,159.7,0.52
Anahuac,Alice Jackson White,SET 1,83,9,916,2015-04-20,395,675.7,154.7,0.88
Anahuac,Alice Jackson White,SET 1,83,9,916,2015-08-28,399,675.7,158.7,1.23
Anahuac,Alice Jackson White,SET 1,83,9,916,2016-04-08,427,675.7,186.7,1.85
Anahuac,Alice Jackson White,SET 1,83,9,916,2016-10-06,404,675.7,163.7,2.34
Anahuac,Alice Jackson White,SET 1,83,9,916,2018-04-02,389,675.7,148.7,3.83
Anahuac,Alice Jackson White,SET 1,83,9,916,2018-12-06,451,675.7,210.7,4.51
Anahuac,Alice Jackson White,SET 1,83,9,916,2019-04-12,388,675.7,147.7,4.86
Anahuac,Alice Jackson White,SET 1,83,9,916,2019-11-19,400,675.7,159.7,5.46
Anahuac,Alice Jackson White,SET 1,183,9,916,2014-06-03,426,675.7,185.7,0.00
Anahuac,Alice Jackson White,SET 1,183,9,916,2014-12-09,406,675.7,165.7,0.52
Anahuac,Alice Jackson White,SET 1,183,9,916,2015-04-20,404,675.7,163.7,0.88
Anahuac,Alice Jackson White,SET 1,183,9,916,2015-08-28,417,675.7,176.7,1.23
Anahuac,Alice Jackson White,SET 1,183,9,916,2016-04-08,417,675.7,176.7,1.85
Anahuac,Alice Jackson White,SET 1,183,9,916,2016-10-06,412,675.7,171.7,2.34
Anahuac,Alice Jackson White,SET 1,183,9,916,2018-04-02,419,675.7,178.7,3.83
Anahuac,Alice Jackson White,SET 1,183,9,916,2018-12-06,413,675.7,172.7,4.51
Anahuac,Alice Jackson White,SET 1,183,9,916,2019-04-12,396,675.7,155.7,4.86
Anahuac,Alice Jackson White,SET 1,183,9,916,2019-11-19,412,675.7,171.7,5.46
Anahuac,Alice Jackson White,SET 1,270,9,915,2014-06-03,378,675.7,138.7,0.00
Anahuac,Alice Jackson White,SET 1,270,9,915,2014-12-09,419,675.7,179.7,0.52
Anahuac,Alice Jackson White,SET 1,270,9,915,2015-04-20,420,675.7,180.7,0.88
Anahuac,Alice Jackson White,SET 1,270,9,915,2015-08-28,410,675.7,170.7,1.23
Anahuac,Alice Jackson White,SET 1,270,9,915,2016-04-08,402,675.7,162.7,1.85
Anahuac,Alice Jackson White,SET 1,270,9,915,2016-10-06,401,675.7,161.7,2.34
Anahuac,Alice Jackson White,SET 1,270,9,915,2018-04-02,390,675.7,150.7,3.83
Anahuac,Alice Jackson White,SET 1,270,9,915,2018-12-06,391,675.7,151.7,4.51
Anahuac,Alice Jackson White,SET 1,270,9,915,2019-04-12,382,675.7,142.7,4.86
Anahuac,Alice Jackson White,SET 1,270,9,915,2019-11-19,384,675.7,144.7,5.46
Anahuac,Alice Jackson White,SET 2,4,1,913,2014-06-03,403,646.2,136.2,0.00
Anahuac,Alice Jackson White,SET 2,4,1,913,2014-12-09,444,646.2,177.2,0.52
Anahuac,Alice Jackson White,SET 2,4,1,913,2015-04-20,445,646.2,178.2,0.88
Anahuac,Alice Jackson White,SET 2,4,1,913,2015-08-28,437,646.2,170.2,1.23
Anahuac,Alice Jackson White,SET 2,4,1,913,2016-04-08,446,646.2,179.2,1.85
Anahuac,Alice Jackson White,SET 2,4,1,913,2016-10-06,447,646.2,180.2,2.34
Anahuac,Alice Jackson White,SET 2,4,1,913,2018-04-02,434,646.2,167.2,3.83
Anahuac,Alice Jackson White,SET 2,4,1,913,2018-12-06,433,646.2,166.2,4.51
Anahuac,Alice Jackson White,SET 2,4,1,913,2019-04-12,435,646.2,168.2,4.86
Anahuac,Alice Jackson White,SET 2,4,1,913,2019-11-19,439,646.2,172.2,5.46
Anahuac,Alice Jackson White,SET 2,81,1,916,2014-06-03,388,646.2,118.2,0.00
Anahuac,Alice Jackson White,SET 2,81,1,916,2014-12-09,443,646.2,173.2,0.52
Anahuac,Alice Jackson White,SET 2,81,1,916,2015-04-20,441,646.2,171.2,0.88
Anahuac,Alice Jackson White,SET 2,81,1,916,2015-08-28,401,646.2,131.2,1.23
Anahuac,Alice Jackson White,SET 2,81,1,916,2016-04-08,432,646.2,162.2,1.85
Anahuac,Alice Jackson White,SET 2,81,1,916,2016-10-06,462,646.2,192.2,2.34
Anahuac,Alice Jackson White,SET 2,81,1,916,2018-04-02,407,646.2,137.2,3.83
Anahuac,Alice Jackson White,SET 2,81,1,916,2018-12-06,400,646.2,130.2,4.51
Anahuac,Alice Jackson White,SET 2,81,1,916,2019-04-12,415,646.2,145.2,4.86
Anahuac,Alice Jackson White,SET 2,81,1,916,2019-11-19,453,646.2,183.2,5.46
Anahuac,Alice Jackson White,SET 2,184,1,916,2014-06-03,395,646.2,125.2,0.00
Anahuac,Alice Jackson White,SET 2,184,1,916,2014-12-09,379,646.2,109.2,0.52
Anahuac,Alice Jackson White,SET 2,184,1,916,2015-04-20,347,646.2,77.2,0.88
Anahuac,Alice Jackson White,SET 2,184,1,916,2015-08-28,385,646.2,115.2,1.23
Anahuac,Alice Jackson White,SET 2,184,1,916,2016-04-08,354,646.2,84.2,1.85
Anahuac,Alice Jackson White,SET 2,184,1,916,2016-10-06,409,646.2,139.2,2.34
Anahuac,Alice Jackson White,SET 2,184,1,916,2018-04-02,410,646.2,140.2,3.83
Anahuac,Alice Jackson White,SET 2,184,1,916,2018-12-06,407,646.2,137.2,4.51
Anahuac,Alice Jackson White,SET 2,184,1,916,2019-04-12,412,646.2,142.2,4.86
Anahuac,Alice Jackson White,SET 2,184,1,916,2019-11-19,415,646.2,145.2,5.46
Anahuac,Alice Jackson White,SET 2,268,1,913,2014-06-03,396,646.2,129.2,0.00
Anahuac,Alice Jackson White,SET 2,268,1,913,2014-12-09,438,646.2,171.2,0.52
Anahuac,Alice Jackson White,SET 2,268,1,913,2015-04-20,431,646.2,164.2,0.88
Anahuac,Alice Jackson White,SET 2,268,1,913,2015-08-28,NA,646.2,NA,1.23
Anahuac,Alice Jackson White,SET 2,268,1,913,2016-04-08,430,646.2,163.2,1.85
Anahuac,Alice Jackson White,SET 2,268,1,913,2016-10-06,416,646.2,149.2,2.34
Anahuac,Alice Jackson White,SET 2,268,1,913,2018-04-02,447,646.2,180.2,3.83
Anahuac,Alice Jackson White,SET 2,268,1,913,2018-12-06,448,646.2,181.2,4.51
Anahuac,Alice Jackson White,SET 2,268,1,913,2019-04-12,441,646.2,174.2,4.86
Anahuac,Alice Jackson White,SET 2,268,1,913,2019-11-19,482,646.2,215.2,5.46
Anahuac,Alice Jackson White,SET 2,4,2,916,2014-06-03,394,646.2,124.2,0.00
Anahuac,Alice Jackson White,SET 2,4,2,916,2014-12-09,434,646.2,164.2,0.52
Anahuac,Alice Jackson White,SET 2,4,2,916,2015-04-20,432,646.2,162.2,0.88
Anahuac,Alice Jackson White,SET 2,4,2,916,2015-08-28,430,646.2,160.2,1.23
Anahuac,Alice Jackson White,SET 2,4,2,916,2016-04-08,448,646.2,178.2,1.85
Anahuac,Alice Jackson White,SET 2,4,2,916,2016-10-06,437,646.2,167.2,2.34
Anahuac,Alice Jackson White,SET 2,4,2,916,2018-04-02,439,646.2,169.2,3.83
Anahuac,Alice Jackson White,SET 2,4,2,916,2018-12-06,419,646.2,149.2,4.51
Anahuac,Alice Jackson White,SET 2,4,2,916,2019-04-12,425,646.2,155.2,4.86
Anahuac,Alice Jackson White,SET 2,4,2,916,2019-11-19,434,646.2,164.2,5.46
Anahuac,Alice Jackson White,SET 2,81,2,916,2014-06-03,398,646.2,128.2,0.00
Anahuac,Alice Jackson White,SET 2,81,2,916,2014-12-09,426,646.2,156.2,0.52
Anahuac,Alice Jackson White,SET 2,81,2,916,2015-04-20,438,646.2,168.2,0.88
Anahuac,Alice Jackson White,SET 2,81,2,916,2015-08-28,348,646.2,78.2,1.23
Anahuac,Alice Jackson White,SET 2,81,2,916,2016-04-08,427,646.2,157.2,1.85
Anahuac,Alice Jackson White,SET 2,81,2,916,2016-10-06,411,646.2,141.2,2.34
Anahuac,Alice Jackson White,SET 2,81,2,916,2018-04-02,391,646.2,121.2,3.83
Anahuac,Alice Jackson White,SET 2,81,2,916,2018-12-06,354,646.2,84.2,4.51
Anahuac,Alice Jackson White,SET 2,81,2,916,2019-04-12,413,646.2,143.2,4.86
Anahuac,Alice Jackson White,SET 2,81,2,916,2019-11-19,NA,646.2,NA,5.46
Anahuac,Alice Jackson White,SET 2,184,2,916,2014-06-03,404,646.2,134.2,0.00
Anahuac,Alice Jackson White,SET 2,184,2,916,2014-12-09,401,646.2,131.2,0.52
Anahuac,Alice Jackson White,SET 2,184,2,916,2015-04-20,416,646.2,146.2,0.88
Anahuac,Alice Jackson White,SET 2,184,2,916,2015-08-28,385,646.2,115.2,1.23
Anahuac,Alice Jackson White,SET 2,184,2,916,2016-04-08,420,646.2,150.2,1.85
Anahuac,Alice Jackson White,SET 2,184,2,916,2016-10-06,398,646.2,128.2,2.34
Anahuac,Alice Jackson White,SET 2,184,2,916,2018-04-02,415,646.2,145.2,3.83
Anahuac,Alice Jackson White,SET 2,184,2,916,2018-12-06,409,646.2,139.2,4.51
Anahuac,Alice Jackson White,SET 2,184,2,916,2019-04-12,413,646.2,143.2,4.86
Anahuac,Alice Jackson White,SET 2,184,2,916,2019-11-19,421,646.2,151.2,5.46
Anahuac,Alice Jackson White,SET 2,268,2,916,2014-06-03,236,646.2,-33.8,0.00
Anahuac,Alice Jackson White,SET 2,268,2,916,2014-12-09,445,646.2,175.2,0.52
Anahuac,Alice Jackson White,SET 2,268,2,916,2015-04-20,436,646.2,166.2,0.88
Anahuac,Alice Jackson White,SET 2,268,2,916,2015-08-28,443,646.2,173.2,1.23
Anahuac,Alice Jackson White,SET 2,268,2,916,2016-04-08,446,646.2,176.2,1.85
Anahuac,Alice Jackson White,SET 2,268,2,916,2016-10-06,449,646.2,179.2,2.34
Anahuac,Alice Jackson White,SET 2,268,2,916,2018-04-02,449,646.2,179.2,3.83
Anahuac,Alice Jackson White,SET 2,268,2,916,2018-12-06,462,646.2,192.2,4.51
Anahuac,Alice Jackson White,SET 2,268,2,916,2019-04-12,452,646.2,182.2,4.86
Anahuac,Alice Jackson White,SET 2,268,2,916,2019-11-19,480,646.2,210.2,5.46
Anahuac,Alice Jackson White,SET 2,4,3,915,2014-06-03,385,646.2,116.2,0.00
Anahuac,Alice Jackson White,SET 2,4,3,915,2014-12-09,436,646.2,167.2,0.52
Anahuac,Alice Jackson White,SET 2,4,3,915,2015-04-20,439,646.2,170.2,0.88
Anahuac,Alice Jackson White,SET 2,4,3,915,2015-08-28,441,646.2,172.2,1.23
Anahuac,Alice Jackson White,SET 2,4,3,915,2016-04-08,442,646.2,173.2,1.85
Anahuac,Alice Jackson White,SET 2,4,3,915,2016-10-06,450,646.2,181.2,2.34
Anahuac,Alice Jackson White,SET 2,4,3,915,2018-04-02,427,646.2,158.2,3.83
Anahuac,Alice Jackson White,SET 2,4,3,915,2018-12-06,421,646.2,152.2,4.51
Anahuac,Alice Jackson White,SET 2,4,3,915,2019-04-12,441,646.2,172.2,4.86
Anahuac,Alice Jackson White,SET 2,4,3,915,2019-11-19,431,646.2,162.2,5.46
Anahuac,Alice Jackson White,SET 2,81,3,914,2014-06-03,410,646.2,142.2,0.00
Anahuac,Alice Jackson White,SET 2,81,3,914,2014-12-09,422,646.2,154.2,0.52
Anahuac,Alice Jackson White,SET 2,81,3,914,2015-04-20,425,646.2,157.2,0.88
Anahuac,Alice Jackson White,SET 2,81,3,914,2015-08-28,360,646.2,92.2,1.23
Anahuac,Alice Jackson White,SET 2,81,3,914,2016-04-08,414,646.2,146.2,1.85
Anahuac,Alice Jackson White,SET 2,81,3,914,2016-10-06,425,646.2,157.2,2.34
Anahuac,Alice Jackson White,SET 2,81,3,914,2018-04-02,400,646.2,132.2,3.83
Anahuac,Alice Jackson White,SET 2,81,3,914,2018-12-06,377,646.2,109.2,4.51
Anahuac,Alice Jackson White,SET 2,81,3,914,2019-04-12,397,646.2,129.2,4.86
Anahuac,Alice Jackson White,SET 2,81,3,914,2019-11-19,NA,646.2,NA,5.46
Anahuac,Alice Jackson White,SET 2,184,3,914,2014-06-03,404,646.2,136.2,0.00
Anahuac,Alice Jackson White,SET 2,184,3,914,2014-12-09,411,646.2,143.2,0.52
Anahuac,Alice Jackson White,SET 2,184,3,914,2015-04-20,398,646.2,130.2,0.88
Anahuac,Alice Jackson White,SET 2,184,3,914,2015-08-28,407,646.2,139.2,1.23
Anahuac,Alice Jackson White,SET 2,184,3,914,2016-04-08,402,646.2,134.2,1.85
Anahuac,Alice Jackson White,SET 2,184,3,914,2016-10-06,407,646.2,139.2,2.34
Anahuac,Alice Jackson White,SET 2,184,3,914,2018-04-02,439,646.2,171.2,3.83
Anahuac,Alice Jackson White,SET 2,184,3,914,2018-12-06,437,646.2,169.2,4.51
Anahuac,Alice Jackson White,SET 2,184,3,914,2019-04-12,436,646.2,168.2,4.86
Anahuac,Alice Jackson White,SET 2,184,3,914,2019-11-19,427,646.2,159.2,5.46
Anahuac,Alice Jackson White,SET 2,268,3,915,2014-06-03,357,646.2,88.2,0.00
Anahuac,Alice Jackson White,SET 2,268,3,915,2014-12-09,443,646.2,174.2,0.52
Anahuac,Alice Jackson White,SET 2,268,3,915,2015-04-20,442,646.2,173.2,0.88
Anahuac,Alice Jackson White,SET 2,268,3,915,2015-08-28,444,646.2,175.2,1.23
Anahuac,Alice Jackson White,SET 2,268,3,915,2016-04-08,447,646.2,178.2,1.85
Anahuac,Alice Jackson White,SET 2,268,3,915,2016-10-06,472,646.2,203.2,2.34
Anahuac,Alice Jackson White,SET 2,268,3,915,2018-04-02,439,646.2,170.2,3.83
Anahuac,Alice Jackson White,SET 2,268,3,915,2018-12-06,444,646.2,175.2,4.51
Anahuac,Alice Jackson White,SET 2,268,3,915,2019-04-12,444,646.2,175.2,4.86
Anahuac,Alice Jackson White,SET 2,268,3,915,2019-11-19,476,646.2,207.2,5.46
Anahuac,Alice Jackson White,SET 2,4,4,915,2014-06-03,389,646.2,120.2,0.00
Anahuac,Alice Jackson White,SET 2,4,4,915,2014-12-09,444,646.2,175.2,0.52
Anahuac,Alice Jackson White,SET 2,4,4,915,2015-04-20,438,646.2,169.2,0.88
Anahuac,Alice Jackson White,SET 2,4,4,915,2015-08-28,426,646.2,157.2,1.23
Anahuac,Alice Jackson White,SET 2,4,4,915,2016-04-08,436,646.2,167.2,1.85
Anahuac,Alice Jackson White,SET 2,4,4,915,2016-10-06,451,646.2,182.2,2.34
Anahuac,Alice Jackson White,SET 2,4,4,915,2018-04-02,NA,646.2,NA,3.83
Anahuac,Alice Jackson White,SET 2,4,4,915,2018-12-06,454,646.2,185.2,4.51
Anahuac,Alice Jackson White,SET 2,4,4,915,2019-04-12,443,646.2,174.2,4.86
Anahuac,Alice Jackson White,SET 2,4,4,915,2019-11-19,429,646.2,160.2,5.46
Anahuac,Alice Jackson White,SET 2,81,4,915,2014-06-03,394,646.2,125.2,0.00
Anahuac,Alice Jackson White,SET 2,81,4,915,2014-12-09,446,646.2,177.2,0.52
Anahuac,Alice Jackson White,SET 2,81,4,915,2015-04-20,433,646.2,164.2,0.88
Anahuac,Alice Jackson White,SET 2,81,4,915,2015-08-28,405,646.2,136.2,1.23
Anahuac,Alice Jackson White,SET 2,81,4,915,2016-04-08,425,646.2,156.2,1.85
Anahuac,Alice Jackson White,SET 2,81,4,915,2016-10-06,423,646.2,154.2,2.34
Anahuac,Alice Jackson White,SET 2,81,4,915,2018-04-02,413,646.2,144.2,3.83
Anahuac,Alice Jackson White,SET 2,81,4,915,2018-12-06,420,646.2,151.2,4.51
Anahuac,Alice Jackson White,SET 2,81,4,915,2019-04-12,412,646.2,143.2,4.86
Anahuac,Alice Jackson White,SET 2,81,4,915,2019-11-19,441,646.2,172.2,5.46
Anahuac,Alice Jackson White,SET 2,184,4,915,2014-06-03,394,646.2,125.2,0.00
Anahuac,Alice Jackson White,SET 2,184,4,915,2014-12-09,423,646.2,154.2,0.52
Anahuac,Alice Jackson White,SET 2,184,4,915,2015-04-20,396,646.2,127.2,0.88
Anahuac,Alice Jackson White,SET 2,184,4,915,2015-08-28,407,646.2,138.2,1.23
Anahuac,Alice Jackson White,SET 2,184,4,915,2016-04-08,396,646.2,127.2,1.85
Anahuac,Alice Jackson White,SET 2,184,4,915,2016-10-06,412,646.2,143.2,2.34
Anahuac,Alice Jackson White,SET 2,184,4,915,2018-04-02,429,646.2,160.2,3.83
Anahuac,Alice Jackson White,SET 2,184,4,915,2018-12-06,427,646.2,158.2,4.51
Anahuac,Alice Jackson White,SET 2,184,4,915,2019-04-12,427,646.2,158.2,4.86
Anahuac,Alice Jackson White,SET 2,184,4,915,2019-11-19,434,646.2,165.2,5.46
Anahuac,Alice Jackson White,SET 2,268,4,915,2014-06-03,346,646.2,77.2,0.00
Anahuac,Alice Jackson White,SET 2,268,4,915,2014-12-09,448,646.2,179.2,0.52
Anahuac,Alice Jackson White,SET 2,268,4,915,2015-04-20,447,646.2,178.2,0.88
Anahuac,Alice Jackson White,SET 2,268,4,915,2015-08-28,454,646.2,185.2,1.23
Anahuac,Alice Jackson White,SET 2,268,4,915,2016-04-08,458,646.2,189.2,1.85
Anahuac,Alice Jackson White,SET 2,268,4,915,2016-10-06,460,646.2,191.2,2.34
Anahuac,Alice Jackson White,SET 2,268,4,915,2018-04-02,444,646.2,175.2,3.83
Anahuac,Alice Jackson White,SET 2,268,4,915,2018-12-06,441,646.2,172.2,4.51
Anahuac,Alice Jackson White,SET 2,268,4,915,2019-04-12,444,646.2,175.2,4.86
Anahuac,Alice Jackson White,SET 2,268,4,915,2019-11-19,461,646.2,192.2,5.46
Anahuac,Alice Jackson White,SET 2,4,5,915,2014-06-03,380,646.2,111.2,0.00
Anahuac,Alice Jackson White,SET 2,4,5,915,2014-12-09,441,646.2,172.2,0.52
Anahuac,Alice Jackson White,SET 2,4,5,915,2015-04-20,426,646.2,157.2,0.88
Anahuac,Alice Jackson White,SET 2,4,5,915,2015-08-28,430,646.2,161.2,1.23
Anahuac,Alice Jackson White,SET 2,4,5,915,2016-04-08,438,646.2,169.2,1.85
Anahuac,Alice Jackson White,SET 2,4,5,915,2016-10-06,446,646.2,177.2,2.34
Anahuac,Alice Jackson White,SET 2,4,5,915,2018-04-02,425,646.2,156.2,3.83
Anahuac,Alice Jackson White,SET 2,4,5,915,2018-12-06,418,646.2,149.2,4.51
Anahuac,Alice Jackson White,SET 2,4,5,915,2019-04-12,NA,646.2,NA,4.86
Anahuac,Alice Jackson White,SET 2,4,5,915,2019-11-19,444,646.2,175.2,5.46
Anahuac,Alice Jackson White,SET 2,81,5,915,2014-06-03,389,646.2,120.2,0.00
Anahuac,Alice Jackson White,SET 2,81,5,915,2014-12-09,406,646.2,137.2,0.52
Anahuac,Alice Jackson White,SET 2,81,5,915,2015-04-20,412,646.2,143.2,0.88
Anahuac,Alice Jackson White,SET 2,81,5,915,2015-08-28,418,646.2,149.2,1.23
Anahuac,Alice Jackson White,SET 2,81,5,915,2016-04-08,436,646.2,167.2,1.85
Anahuac,Alice Jackson White,SET 2,81,5,915,2016-10-06,400,646.2,131.2,2.34
Anahuac,Alice Jackson White,SET 2,81,5,915,2018-04-02,428,646.2,159.2,3.83
Anahuac,Alice Jackson White,SET 2,81,5,915,2018-12-06,426,646.2,157.2,4.51
Anahuac,Alice Jackson White,SET 2,81,5,915,2019-04-12,425,646.2,156.2,4.86
Anahuac,Alice Jackson White,SET 2,81,5,915,2019-11-19,438,646.2,169.2,5.46
Anahuac,Alice Jackson White,SET 2,184,5,915,2014-06-03,406,646.2,137.2,0.00
Anahuac,Alice Jackson White,SET 2,184,5,915,2014-12-09,419,646.2,150.2,0.52
Anahuac,Alice Jackson White,SET 2,184,5,915,2015-04-20,382,646.2,113.2,0.88
Anahuac,Alice Jackson White,SET 2,184,5,915,2015-08-28,393,646.2,124.2,1.23
Anahuac,Alice Jackson White,SET 2,184,5,915,2016-04-08,402,646.2,133.2,1.85
Anahuac,Alice Jackson White,SET 2,184,5,915,2016-10-06,405,646.2,136.2,2.34
Anahuac,Alice Jackson White,SET 2,184,5,915,2018-04-02,435,646.2,166.2,3.83
Anahuac,Alice Jackson White,SET 2,184,5,915,2018-12-06,431,646.2,162.2,4.51
Anahuac,Alice Jackson White,SET 2,184,5,915,2019-04-12,434,646.2,165.2,4.86
Anahuac,Alice Jackson White,SET 2,184,5,915,2019-11-19,447,646.2,178.2,5.46
Anahuac,Alice Jackson White,SET 2,268,5,915,2014-06-03,387,646.2,118.2,0.00
Anahuac,Alice Jackson White,SET 2,268,5,915,2014-12-09,449,646.2,180.2,0.52
Anahuac,Alice Jackson White,SET 2,268,5,915,2015-04-20,457,646.2,188.2,0.88
Anahuac,Alice Jackson White,SET 2,268,5,915,2015-08-28,429,646.2,160.2,1.23
Anahuac,Alice Jackson White,SET 2,268,5,915,2016-04-08,455,646.2,186.2,1.85
Anahuac,Alice Jackson White,SET 2,268,5,915,2016-10-06,452,646.2,183.2,2.34
Anahuac,Alice Jackson White,SET 2,268,5,915,2018-04-02,411,646.2,142.2,3.83
Anahuac,Alice Jackson White,SET 2,268,5,915,2018-12-06,425,646.2,156.2,4.51
Anahuac,Alice Jackson White,SET 2,268,5,915,2019-04-12,425,646.2,156.2,4.86
Anahuac,Alice Jackson White,SET 2,268,5,915,2019-11-19,430,646.2,161.2,5.46
Anahuac,Alice Jackson White,SET 2,4,6,915,2014-06-03,369,646.2,100.2,0.00
Anahuac,Alice Jackson White,SET 2,4,6,915,2014-12-09,431,646.2,162.2,0.52
Anahuac,Alice Jackson White,SET 2,4,6,915,2015-04-20,431,646.2,162.2,0.88
Anahuac,Alice Jackson White,SET 2,4,6,915,2015-08-28,438,646.2,169.2,1.23
Anahuac,Alice Jackson White,SET 2,4,6,915,2016-04-08,448,646.2,179.2,1.85
Anahuac,Alice Jackson White,SET 2,4,6,915,2016-10-06,436,646.2,167.2,2.34
Anahuac,Alice Jackson White,SET 2,4,6,915,2018-04-02,427,646.2,158.2,3.83
Anahuac,Alice Jackson White,SET 2,4,6,915,2018-12-06,429,646.2,160.2,4.51
Anahuac,Alice Jackson White,SET 2,4,6,915,2019-04-12,424,646.2,155.2,4.86
Anahuac,Alice Jackson White,SET 2,4,6,915,2019-11-19,448,646.2,179.2,5.46
Anahuac,Alice Jackson White,SET 2,81,6,915,2014-06-03,395,646.2,126.2,0.00
Anahuac,Alice Jackson White,SET 2,81,6,915,2014-12-09,406,646.2,137.2,0.52
Anahuac,Alice Jackson White,SET 2,81,6,915,2015-04-20,400,646.2,131.2,0.88
Anahuac,Alice Jackson White,SET 2,81,6,915,2015-08-28,427,646.2,158.2,1.23
Anahuac,Alice Jackson White,SET 2,81,6,915,2016-04-08,416,646.2,147.2,1.85
Anahuac,Alice Jackson White,SET 2,81,6,915,2016-10-06,470,646.2,201.2,2.34
Anahuac,Alice Jackson White,SET 2,81,6,915,2018-04-02,424,646.2,155.2,3.83
Anahuac,Alice Jackson White,SET 2,81,6,915,2018-12-06,435,646.2,166.2,4.51
Anahuac,Alice Jackson White,SET 2,81,6,915,2019-04-12,424,646.2,155.2,4.86
Anahuac,Alice Jackson White,SET 2,81,6,915,2019-11-19,437,646.2,168.2,5.46
Anahuac,Alice Jackson White,SET 2,184,6,915,2014-06-03,394,646.2,125.2,0.00
Anahuac,Alice Jackson White,SET 2,184,6,915,2014-12-09,415,646.2,146.2,0.52
Anahuac,Alice Jackson White,SET 2,184,6,915,2015-04-20,385,646.2,116.2,0.88
Anahuac,Alice Jackson White,SET 2,184,6,915,2015-08-28,354,646.2,85.2,1.23
Anahuac,Alice Jackson White,SET 2,184,6,915,2016-04-08,405,646.2,136.2,1.85
Anahuac,Alice Jackson White,SET 2,184,6,915,2016-10-06,409,646.2,140.2,2.34
Anahuac,Alice Jackson White,SET 2,184,6,915,2018-04-02,443,646.2,174.2,3.83
Anahuac,Alice Jackson White,SET 2,184,6,915,2018-12-06,449,646.2,180.2,4.51
Anahuac,Alice Jackson White,SET 2,184,6,915,2019-04-12,435,646.2,166.2,4.86
Anahuac,Alice Jackson White,SET 2,184,6,915,2019-11-19,438,646.2,169.2,5.46
